172.23.72.174;2022-12-15 10:23:51.416058;Erro;Erro;
172.23.72.174;2023-10-27 09:59:49.379585;-20.453320527;-43.926220077
172.23.72.174;2023-10-27 10:00:24.566980;-20.450859885;-43.926757360
172.23.72.174;2023-10-27 10:00:57.145989;-20.448000518;-43.925792453
172.23.72.174;2023-10-30 07:15:05.895931;Erro;Erro;
172.23.72.174;2023-10-30 07:15:42.736276;Erro;Erro;
172.23.72.174;2023-10-30 07:16:17.563947;Erro;Erro;
172.23.72.174;2023-10-30 07:16:50.320232;Erro;Erro;
172.23.72.174;2023-10-30 07:17:25.139894;Erro;Erro;
172.23.72.174;2023-10-30 07:17:57.915242;Erro;Erro;
172.23.72.174;2023-10-30 07:18:32.720249;Erro;Erro;
172.23.72.174;2023-10-30 07:19:05.496161;Erro;Erro;
172.23.72.174;2023-10-30 07:19:42.368007;Erro;Erro;
172.23.72.174;2023-10-30 07:20:15.135940;Erro;Erro;
172.23.72.174;2023-10-30 07:20:49.936293;Erro;Erro;
172.23.72.174;2023-10-30 07:21:22.715952;Erro;Erro;
172.23.72.174;2023-10-30 07:21:57.520261;Erro;Erro;
172.23.72.174;2023-10-30 07:22:30.300019;Erro;Erro;
172.23.72.174;2023-10-30 07:23:05.104276;Erro;Erro;
172.23.72.174;2023-10-30 07:23:41.983897;Erro;Erro;
172.23.72.174;2023-10-30 07:24:14.744152;Erro;Erro;
172.23.72.174;2023-10-30 07:24:49.552279;Erro;Erro;
172.23.72.174;2023-10-30 07:25:22.324206;Erro;Erro;
172.23.72.174;2023-10-30 07:25:57.136430;Erro;Erro;
172.23.72.174;2023-10-30 07:26:29.915932;Erro;Erro;
172.23.72.174;2023-10-30 07:27:04.731944;Erro;Erro;
172.23.72.174;2023-10-30 07:27:41.599937;Erro;Erro;
172.23.72.174;2023-10-30 07:28:16.400260;Erro;Erro;
172.23.72.174;2023-10-30 07:28:49.191905;Erro;Erro;
172.23.72.174;2023-10-30 07:29:21.947956;Erro;Erro;
172.23.72.174;2023-10-30 07:29:56.755863;Erro;Erro;
172.23.72.174;2023-10-30 07:30:31.568594;Erro;Erro;
172.23.72.174;2023-10-30 07:31:04.344199;Erro;Erro;
172.23.72.174;2023-10-30 07:31:41.200227;Erro;Erro;
172.23.72.174;2023-10-30 07:32:16.024142;Erro;Erro;
172.23.72.174;2023-10-30 07:32:48.795925;Erro;Erro;
172.23.72.174;2023-10-30 07:33:21.560185;Erro;Erro;
172.23.72.174;2023-10-30 07:33:56.371893;Erro;Erro;
172.23.72.174;2023-10-30 07:34:31.195929;Erro;Erro;
172.23.72.174;2023-10-30 07:35:06.011907;Erro;Erro;
172.23.72.174;2023-10-30 07:35:40.821963;Erro;Erro;
172.23.72.174;2023-10-30 07:36:15.640171;Erro;Erro;
172.23.72.174;2023-10-30 07:36:50.463907;Erro;Erro;
172.23.72.174;2023-10-30 07:37:23.227911;Erro;Erro;
172.23.72.174;2023-10-30 07:37:58.035936;Erro;Erro;
172.23.72.174;2023-10-30 07:38:30.815930;Erro;Erro;
172.23.72.174;2023-10-30 07:38:36.961247;0.000000000;0.000000000
172.23.72.174;2023-10-30 07:38:37.215525;0.000000000;0.000000000
172.23.72.174;2023-10-30 07:38:39.867636;0.000000000;0.000000000
172.23.72.174;2023-10-30 07:39:05.616258;Erro;Erro;
172.23.72.174;2023-10-30 07:39:12.908718;0.000000000;0.000000000
172.23.72.174;2023-10-30 07:39:47.020701;0.000000000;0.000000000
172.23.72.174;2023-10-30 07:40:21.700204;-20.480796560;-43.915317440
172.23.72.174;2023-10-30 07:40:54.824493;-20.482483846;-43.916016512
172.23.72.174;2023-10-30 07:41:32.020762;-20.482553112;-43.916042538
172.23.72.174;2023-10-30 07:42:05.104294;-20.482678476;-43.916169681
172.23.72.174;2023-10-30 07:42:39.644701;-20.482654133;-43.916223380
172.23.72.174;2023-10-30 07:44:29.033566;0.000000000;0.000000000
172.23.72.174;2023-10-30 07:44:51.772943;0.000000000;0.000000000
172.23.72.174;2023-10-30 07:44:55.184710;0.000000000;0.000000000
172.23.72.174;2023-10-30 07:45:22.459943;Erro;Erro;
172.23.72.174;2023-10-30 07:47:41.712221;Erro;Erro;
172.23.72.174;2023-10-30 07:48:16.532169;Erro;Erro;
172.23.72.174;2023-10-30 07:48:49.307894;Erro;Erro;
172.23.72.174;2023-10-30 07:49:24.127933;Erro;Erro;
172.23.72.174;2023-10-30 07:49:56.883914;Erro;Erro;
172.23.72.174;2023-10-30 07:50:31.703888;Erro;Erro;
172.23.72.174;2023-10-30 07:51:04.487741;Erro;Erro;
172.23.72.174;2023-10-30 07:51:41.336164;Erro;Erro;
172.23.72.174;2023-10-30 07:51:46.268726;0.000000000;0.000000000
172.23.72.174;2023-10-30 07:52:16.144312;Erro;Erro;
172.23.72.174;2023-10-30 07:52:18.244901;-20.482666788;-43.915863221
172.23.72.174;2023-10-30 07:52:20.229572;-20.482638974;-43.915863509
172.23.72.174;2023-10-30 07:52:48.923937;Erro;Erro;
172.23.72.174;2023-10-30 07:52:53.840695;-20.482576989;-43.915906455
172.23.72.174;2023-10-30 07:53:30.646900;-20.482799179;-43.915845527
172.23.72.174;2023-10-30 07:54:05.379649;-20.482899603;-43.915868115
172.23.72.174;2023-10-30 07:54:39.083366;-20.482863910;-43.915849206
172.23.72.174;2023-10-30 07:55:13.040758;-20.482977749;-43.915787878
172.23.72.174;2023-10-30 07:55:46.568691;-20.482823370;-43.915885947
172.23.72.174;2023-10-30 07:56:21.063570;-20.482656889;-43.915771588
172.23.72.174;2023-10-30 07:56:54.840707;-20.482455841;-43.915911225
172.23.72.174;2023-10-30 07:57:30.884734;-20.482585019;-43.915973243
172.23.72.174;2023-10-30 07:58:05.275944;-20.482606131;-43.916200407
172.23.72.174;2023-10-30 07:58:38.528690;-20.482396906;-43.916190882
172.23.72.174;2023-10-30 07:59:12.544796;-20.482452262;-43.916278177
172.23.72.174;2023-10-30 07:59:47.287306;-20.482405283;-43.916189097
172.23.72.174;2023-10-30 08:00:19.968327;-20.482200154;-43.916149315
172.23.72.174;2023-10-30 08:00:54.644731;-20.482222167;-43.916144065
172.23.72.174;2023-10-30 08:01:30.936135;-20.482261929;-43.916328399
172.23.72.174;2023-10-30 08:02:05.345519;-20.482386861;-43.916177752
172.23.72.174;2023-10-30 08:02:39.339112;-20.482456498;-43.916202241
172.23.72.174;2023-10-30 08:03:12.490706;-20.482606201;-43.916289541
172.23.72.174;2023-10-30 08:03:46.932786;-20.482846813;-43.916130132
172.23.72.174;2023-10-30 08:04:21.462798;-20.482722226;-43.916152188
172.23.72.174;2023-10-30 08:04:54.839002;-20.482509455;-43.916228432
172.23.72.174;2023-10-30 08:05:30.454459;-20.482280580;-43.916300201
172.23.72.174;2023-10-30 08:06:05.215603;-20.482264955;-43.916478157
172.23.72.174;2023-10-30 08:06:38.932398;-20.482335989;-43.916481416
172.23.72.174;2023-10-30 08:07:12.972751;-20.482362200;-43.916504997
172.23.72.174;2023-10-30 08:07:47.120713;-20.482490404;-43.916445522
172.23.72.174;2023-10-30 08:08:21.315641;-20.482540417;-43.916358306
172.23.72.174;2023-10-30 08:08:54.186321;-20.482541400;-43.916398673
172.23.72.174;2023-10-30 08:09:32.344751;-20.482503862;-43.916465584
172.23.72.174;2023-10-30 08:10:06.049948;-20.482589455;-43.916419903
172.23.72.174;2023-10-30 08:10:39.459547;-20.482572317;-43.916463822
172.23.72.174;2023-10-30 08:11:13.246419;-20.482628187;-43.916630073
172.23.72.174;2023-10-30 08:11:47.672710;-20.482604005;-43.916466310
172.23.72.174;2023-10-30 08:12:21.297633;-20.482391334;-43.916692398
172.23.72.174;2023-10-30 08:12:55.488743;-20.482171157;-43.916984477
172.23.72.174;2023-10-30 08:13:32.516756;-20.482372463;-43.917127736
172.23.72.174;2023-10-30 08:14:05.543748;-20.482702866;-43.917065010
172.23.72.174;2023-10-30 08:14:39.659697;-20.482631114;-43.916853432
172.23.72.174;2023-10-30 08:15:13.108709;-20.482601404;-43.916751599
172.23.72.174;2023-10-30 08:15:47.920688;-20.482616937;-43.916687022
172.23.72.174;2023-10-30 08:16:21.515434;-20.482631668;-43.916568622
172.23.72.174;2023-10-30 08:16:55.135269;-20.482634429;-43.916573022
172.23.72.174;2023-10-30 08:17:30.748697;-20.482654941;-43.916332003
172.23.72.174;2023-10-30 08:18:06.124733;-20.482598129;-43.916347292
172.23.72.174;2023-10-30 08:18:40.076714;-20.482690685;-43.916335661
172.23.72.174;2023-10-30 08:19:13.751597;-20.482614897;-43.916345320
172.23.72.174;2023-10-30 08:19:47.468761;-20.482620042;-43.916337694
172.23.72.174;2023-10-30 08:20:21.952676;-20.482616926;-43.916311496
172.23.72.174;2023-10-30 08:20:55.640730;-20.482803026;-43.916383349
172.23.72.174;2023-10-30 08:21:31.892278;-20.482820831;-43.916404285
172.23.72.174;2023-10-30 08:22:05.647710;-20.482674963;-43.916502072
172.23.72.174;2023-10-30 08:22:40.132666;-20.482685334;-43.916486413
172.23.72.174;2023-10-30 08:23:14.187374;-20.482694302;-43.916467963
172.23.72.174;2023-10-30 08:23:47.180082;-20.482661995;-43.916350040
172.23.72.174;2023-10-30 08:24:21.124714;-20.482672490;-43.916364660
172.23.72.174;2023-10-30 08:24:54.956128;-20.482679578;-43.916385330
172.23.72.174;2023-10-30 08:25:30.996738;-20.482632031;-43.916305789
172.23.72.174;2023-10-30 08:26:05.804822;-20.482615846;-43.916413218
172.23.72.174;2023-10-30 08:26:39.479214;-20.482687162;-43.916373565
172.23.72.174;2023-10-30 08:27:12.524805;-20.482586180;-43.916290617
172.23.72.174;2023-10-30 08:27:46.643604;-20.482541254;-43.916334468
172.23.72.174;2023-10-30 08:28:21.148722;-20.482515978;-43.916343350
172.23.72.174;2023-10-30 08:28:54.512738;-20.482506596;-43.916370899
172.23.72.174;2023-10-30 08:29:30.168771;-20.482512591;-43.916290753
172.23.72.174;2023-10-30 08:30:04.925136;-20.482554232;-43.916251944
172.23.72.174;2023-10-30 08:30:38.783882;-20.482429049;-43.916348313
172.23.72.174;2023-10-30 08:31:13.184600;-20.482359037;-43.916098896
172.23.72.174;2023-10-30 08:31:46.504695;-20.482420150;-43.916204252
172.23.72.174;2023-10-30 08:32:20.888908;-20.482477939;-43.916289326
172.23.72.174;2023-10-30 08:32:55.124708;-20.482484283;-43.916310667
172.23.72.174;2023-10-30 08:33:31.912681;-20.482478719;-43.916279855
172.23.72.174;2023-10-30 08:34:06.144675;-20.482359999;-43.916416560
172.23.72.174;2023-10-30 08:34:40.107494;-20.482336421;-43.916339613
172.23.72.174;2023-10-30 08:35:14.320791;-20.482334222;-43.916313417
172.23.72.174;2023-10-30 08:35:47.802450;-20.482343439;-43.916255499
172.23.72.174;2023-10-30 08:36:21.970362;-20.482260705;-43.916292253
172.23.72.174;2023-10-30 08:36:55.676824;-20.482263615;-43.916357017
172.23.72.174;2023-10-30 08:37:30.264377;-20.482283244;-43.916379144
172.23.72.174;2023-10-30 08:38:05.684744;-20.482282979;-43.916197957
172.23.72.174;2023-10-30 08:38:39.820788;-20.482361905;-43.916450150
172.23.72.174;2023-10-30 08:39:13.732672;-20.482379133;-43.916458133
172.23.72.174;2023-10-30 08:39:47.356740;-20.482353607;-43.916431990
172.23.72.174;2023-10-30 08:40:21.711908;-20.482340658;-43.916410589
172.23.72.174;2023-10-30 08:40:55.267109;-20.482344647;-43.916529311
172.23.72.174;2023-10-30 08:41:32.364133;-20.482223165;-43.916517774
172.23.72.174;2023-10-30 08:42:06.168709;-20.482302586;-43.916611418
172.23.72.174;2023-10-30 08:42:39.667643;-20.482549116;-43.916564347
172.23.72.174;2023-10-30 08:43:14.411637;-20.482553907;-43.916478589
172.23.72.174;2023-10-30 08:43:48.108718;-20.482454885;-43.916312749
172.23.72.174;2023-10-30 08:44:22.208690;-20.482412348;-43.916253657
172.23.72.174;2023-10-30 08:44:56.872725;-20.482396615;-43.916275255
172.23.72.174;2023-10-30 08:45:31.540590;-20.482296527;-43.916337701
172.23.72.174;2023-10-30 08:46:05.600354;-20.482327634;-43.916435892
172.23.72.174;2023-10-30 08:46:39.887071;-20.482292427;-43.916439776
172.23.72.174;2023-10-30 08:47:14.874079;-20.482233108;-43.916456052
172.23.72.174;2023-10-30 08:47:48.736593;-20.482233896;-43.916549313
172.23.72.174;2023-10-30 08:48:22.484737;-20.482414570;-43.916504287
172.23.72.174;2023-10-30 08:48:56.380742;-20.482525086;-43.916269083
172.23.72.174;2023-10-30 08:49:32.608713;-20.482634186;-43.916642083
172.23.72.174;2023-10-30 08:50:06.655854;-20.482835161;-43.916247277
172.23.72.174;2023-10-30 08:50:41.112732;-20.482786157;-43.915961523
172.23.72.174;2023-10-30 08:51:14.686456;-20.482581415;-43.916044534
172.23.72.174;2023-10-30 08:51:48.579643;-20.482537120;-43.916283840
172.23.72.174;2023-10-30 08:52:22.776724;-20.482683551;-43.916212767
172.23.72.174;2023-10-30 08:52:56.683650;-20.482681958;-43.916025118
172.23.72.174;2023-10-30 08:53:32.379011;-20.482654373;-43.916301277
172.23.72.174;2023-10-30 08:54:06.568746;-20.482632710;-43.916096990
172.23.72.174;2023-10-30 08:56:18.256260;-20.482668385;-43.916356674
172.23.72.174;2023-10-30 08:56:19.745282;-20.482712655;-43.916441852
172.23.72.174;2023-10-30 08:56:22.680240;-20.482713502;-43.916466478
172.23.72.174;2023-10-30 08:56:50.960228;Erro;Erro;
172.23.72.174;2023-10-30 08:56:56.900716;-20.482763685;-43.916494044
172.23.72.174;2023-10-30 08:57:32.084222;-20.482765045;-43.916458397
172.23.72.174;2023-10-30 08:58:06.676840;-20.482672193;-43.916211717
172.23.72.174;2023-10-30 08:58:40.268360;-20.482607825;-43.916225998
172.23.72.174;2023-10-30 08:59:14.892353;-20.482617455;-43.916332822
172.23.72.174;2023-10-30 08:59:49.076707;-20.482662907;-43.916523341
172.23.72.174;2023-10-30 09:00:22.832626;-20.482760812;-43.916863300
172.23.72.174;2023-10-30 09:00:57.366996;-20.482591491;-43.916610394
172.23.72.174;2023-10-30 09:01:32.298461;-20.482224397;-43.916298537
172.23.72.174;2023-10-30 09:02:06.681987;-20.482286265;-43.916375980
172.23.72.174;2023-10-30 09:02:41.216280;-20.482281731;-43.916385524
172.23.72.174;2023-10-30 09:03:14.953725;-20.482560805;-43.916440341
172.23.72.174;2023-10-30 09:03:48.780668;-20.482642619;-43.916730754
172.23.72.174;2023-10-30 09:04:23.799240;-20.482558966;-43.916461285
172.23.72.174;2023-10-30 09:04:57.971181;-20.482393631;-43.916416491
172.23.72.174;2023-10-30 09:05:34.864790;-20.482318013;-43.916242461
172.23.72.174;2023-10-30 09:06:09.340734;-20.482335691;-43.916207464
172.23.72.174;2023-10-30 09:06:43.128842;-20.482298165;-43.916542418
172.23.72.174;2023-10-30 09:07:17.575305;-20.482419889;-43.916370580
172.23.72.174;2023-10-30 09:07:51.559427;-20.482242387;-43.916213597
172.23.72.174;2023-10-30 09:08:26.016370;-20.482288752;-43.916105706
172.23.72.174;2023-10-30 09:09:01.307101;-20.482436970;-43.916118730
172.23.72.174;2023-10-30 09:09:35.687313;-20.482484171;-43.916090323
172.23.72.174;2023-10-30 09:10:10.074916;-20.482453755;-43.916061007
172.23.72.174;2023-10-30 09:10:43.915158;-20.482517254;-43.916244043
172.23.72.174;2023-10-30 09:11:18.211678;-20.482498646;-43.916212151
172.23.72.174;2023-10-30 09:11:52.759175;-20.482434486;-43.916164007
172.23.72.174;2023-10-30 09:12:26.688772;-20.482445857;-43.916147051
172.23.72.174;2023-10-30 09:13:03.064333;-20.482567271;-43.915987394
172.23.72.174;2023-10-30 09:13:37.490488;-20.482616830;-43.916115000
172.23.72.174;2023-10-30 09:14:11.752662;-20.482414230;-43.916263590
172.23.72.174;2023-10-30 09:14:46.122740;-20.482413757;-43.916309976
172.23.72.174;2023-10-30 09:15:20.520727;-20.482701224;-43.916506346
172.23.72.174;2023-10-30 09:15:54.340709;-20.482600601;-43.916450309
172.23.72.174;2023-10-30 09:16:31.222967;-20.482602652;-43.916393038
172.23.72.174;2023-10-30 09:17:05.635936;-20.482703052;-43.916535475
172.23.72.174;2023-10-30 09:17:40.972687;-20.482569552;-43.916519101
172.23.72.174;2023-10-30 09:18:15.498737;-20.482676463;-43.916297912
172.23.72.174;2023-10-31 09:45:18.096210;Erro;Erro;
172.23.72.174;2023-10-31 09:45:52.912270;Erro;Erro;
172.23.72.174;2023-10-31 09:46:27.728222;Erro;Erro;
172.23.72.174;2023-10-31 09:47:00.496217;Erro;Erro;
172.23.72.174;2023-10-31 09:47:35.320253;Erro;Erro;
172.23.72.174;2023-10-31 09:48:10.135888;Erro;Erro;
172.23.72.174;2023-10-31 09:48:42.896221;Erro;Erro;
172.23.72.174;2023-10-31 09:49:17.716171;Erro;Erro;
172.23.72.174;2023-10-31 09:49:54.583972;Erro;Erro;
172.23.72.174;2023-10-31 09:50:27.344218;Erro;Erro;
172.23.72.174;2023-10-31 09:51:02.160224;Erro;Erro;
172.23.72.174;2023-10-31 09:51:34.939958;Erro;Erro;
172.23.72.174;2023-10-31 09:52:09.752092;Erro;Erro;
172.23.72.174;2023-10-31 09:52:44.564232;Erro;Erro;
172.23.72.174;2023-10-31 09:53:17.332140;Erro;Erro;
172.23.72.174;2023-10-31 09:53:52.159912;Erro;Erro;
172.23.72.174;2023-10-31 09:54:26.971963;Erro;Erro;
172.23.72.174;2023-10-31 09:54:31.105106;0.000000000;0.000000000
172.23.72.174;2023-10-31 09:54:31.113746;0.000000000;0.000000000
172.23.72.174;2023-10-31 09:54:33.394709;0.000000000;0.000000000
172.23.72.174;2023-10-31 09:55:01.776216;Erro;Erro;
172.23.72.174;2023-10-31 09:55:08.112239;-20.482769068;-43.916826225
172.23.72.174;2023-10-31 09:55:42.624723;-20.482770348;-43.916826157
172.23.72.174;2023-10-31 09:56:17.439915;-20.483031205;-43.917067876
172.23.72.174;2023-10-31 09:59:01.392218;Erro;Erro;
172.23.72.174;2023-10-31 09:59:36.211905;Erro;Erro;
172.23.72.174;2023-10-31 10:00:08.975936;Erro;Erro;
172.23.72.174;2023-10-31 10:00:43.795927;Erro;Erro;
172.23.72.174;2023-10-31 10:01:18.608252;Erro;Erro;
172.23.72.174;2023-10-31 10:01:53.432164;Erro;Erro;
172.23.72.174;2023-10-31 10:02:26.192214;Erro;Erro;
172.23.72.174;2023-10-31 10:03:01.016139;Erro;Erro;
172.23.72.174;2023-10-31 10:03:35.828166;Erro;Erro;
172.23.72.174;2023-10-31 10:04:08.603929;Erro;Erro;
172.23.72.174;2023-10-31 10:04:43.412161;Erro;Erro;
172.23.72.174;2023-10-31 10:05:18.228400;Erro;Erro;
172.23.72.174;2023-10-31 10:05:53.055928;Erro;Erro;
172.23.72.174;2023-10-31 10:06:27.864173;Erro;Erro;
172.23.72.174;2023-10-31 10:07:00.624224;Erro;Erro;
172.23.72.174;2023-10-31 10:07:35.440225;Erro;Erro;
172.23.72.174;2023-10-31 10:08:10.259896;Erro;Erro;
172.23.72.174;2023-10-31 10:08:43.024104;Erro;Erro;
172.23.72.174;2023-10-31 10:09:17.840240;Erro;Erro;
172.23.72.174;2023-10-31 10:09:52.664014;Erro;Erro;
172.23.72.174;2023-10-31 10:10:27.480204;Erro;Erro;
172.23.72.174;2023-10-31 10:11:02.296200;Erro;Erro;
172.23.72.174;2023-10-31 10:11:35.071997;Erro;Erro;
172.23.72.174;2023-10-31 10:12:09.875901;Erro;Erro;
172.23.72.174;2023-10-31 10:12:42.640266;Erro;Erro;
172.23.72.174;2023-10-31 10:13:17.456206;Erro;Erro;
172.23.72.174;2023-10-31 10:13:52.284025;Erro;Erro;
172.23.72.174;2023-10-31 10:14:27.099933;Erro;Erro;
172.23.72.174;2023-10-31 10:14:59.856221;Erro;Erro;
172.23.72.174;2023-10-31 10:15:34.680192;Erro;Erro;
172.23.72.174;2023-10-31 10:16:07.447951;Erro;Erro;
172.23.72.174;2023-10-31 10:16:42.256205;Erro;Erro;
172.23.72.174;2023-10-31 10:17:15.024196;Erro;Erro;
172.23.72.174;2023-10-31 10:17:51.888207;Erro;Erro;
172.23.72.174;2023-10-31 10:18:26.719913;Erro;Erro;
172.23.72.174;2023-10-31 10:19:01.520241;Erro;Erro;
172.23.72.174;2023-10-31 10:19:34.292210;Erro;Erro;
172.23.72.174;2023-10-31 10:20:09.107938;Erro;Erro;
172.23.72.174;2023-10-31 10:20:41.872214;Erro;Erro;
172.23.72.174;2023-10-31 10:21:16.692206;Erro;Erro;
172.23.72.174;2023-10-31 10:21:51.515962;Erro;Erro;
172.23.72.174;2023-10-31 10:22:26.331985;Erro;Erro;
172.23.72.174;2023-10-31 10:23:01.144162;Erro;Erro;
172.23.72.174;2023-10-31 10:23:33.904288;Erro;Erro;
172.23.72.174;2023-10-31 10:24:08.723898;Erro;Erro;
172.23.72.174;2023-10-31 10:24:10.786209;0.000000000;0.000000000
172.23.72.174;2023-10-31 10:24:14.621867;0.000000000;0.000000000
172.23.72.174;2023-10-31 10:24:16.488696;0.000000000;0.000000000
172.23.72.174;2023-10-31 10:24:43.536242;Erro;Erro;
172.23.72.174;2023-10-31 10:24:51.239606;-20.483287914;-43.917220900
172.23.72.174;2023-10-31 10:25:25.462882;-20.483286901;-43.917220351
172.23.72.174;2023-10-31 10:25:59.182878;-20.483286271;-43.917221702
172.23.72.174;2023-10-31 10:26:33.056726;-20.483286630;-43.917222747
172.23.72.174;2023-10-31 10:27:06.743279;-20.483286512;-43.917223559
172.23.72.174;2023-10-31 10:27:41.600759;-20.483286144;-43.917223708
172.23.72.174;2023-10-31 10:28:15.748712;-20.483285670;-43.917223774
172.23.72.174;2023-10-31 10:28:49.046521;-20.483285210;-43.917224195
172.23.72.174;2023-10-31 10:29:24.683002;-20.483284987;-43.917224630
172.23.72.174;2023-10-31 10:29:58.740720;-20.483284772;-43.917225046
172.23.72.174;2023-10-31 10:30:32.868722;-20.483284476;-43.917225490
172.23.72.174;2023-10-31 10:31:06.427597;-20.483284241;-43.917225770
172.23.72.174;2023-10-31 10:31:42.552265;-20.483284026;-43.917225909
172.23.72.174;2023-10-31 10:32:17.304775;-20.483283821;-43.917225978
172.23.72.174;2023-10-31 10:32:51.443192;-20.483283569;-43.917225975
172.23.72.174;2023-10-31 10:35:34.800248;Erro;Erro;
172.23.72.174;2023-10-31 10:36:09.615882;Erro;Erro;
172.23.72.174;2023-10-31 10:36:44.431873;Erro;Erro;
172.23.72.174;2023-10-31 10:37:17.208070;Erro;Erro;
172.23.72.174;2023-10-31 10:37:54.072149;Erro;Erro;
172.23.72.174;2023-10-31 10:38:26.832261;Erro;Erro;
172.23.72.174;2023-10-31 10:39:01.656151;Erro;Erro;
172.23.72.174;2023-10-31 10:39:34.424199;Erro;Erro;
172.23.72.174;2023-10-31 10:39:43.444666;0.000000000;0.000000000
172.23.72.174;2023-10-31 10:40:09.247914;Erro;Erro;
172.23.72.174;2023-10-31 10:40:11.348283;-20.483279063;-43.917234100
172.23.72.174;2023-10-31 10:40:17.042759;-20.483278696;-43.917233779
172.23.72.174;2023-10-31 10:40:44.059915;Erro;Erro;
172.23.72.174;2023-10-31 10:40:51.743061;-20.483280596;-43.917231858
172.23.72.174;2023-10-31 10:41:25.943324;-20.483280345;-43.917231029
