IP,Data,Hora,Radio,Lat,Lon,Temperatura,Custo,Rssi,Ipv4Address,Equipamento-Par
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,87577,-101,172.23.67.161,CM-7955
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,87367,-99,172.23.67.127,CM-7925
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,87578,-88,172.23.67.159,CM-7953
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,87282,-82,172.23.66.50,UMR 04 - Trailer Telescopio Mascate
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,77449,-86,172.23.67.132,CM-7929
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,72457,-88,172.23.66.63,UMR 07  -  9F
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,46141,-85,172.23.67.157,CM-7951
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,87589,-83,172.23.67.148,CM-7942
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,86034,-83,172.23.66.32,UMR 23 - Trevo 18i | Bandeira
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,66083,-79,172.23.66.23,UMR 20 - PCOL  LINK
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,87593,-81,172.23.67.129,Desconhecido
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,77452,-85,172.23.66.240,UMR 21 - 19
172.23.66.24,2023-11-22,10:01,LX5,-20.460731666666668,-43.91365333333333,35,86036,-90,172.23.66.66,UMR 29 - 23K Bandeira
172.23.66.24,2023-11-22,10:01,LX5,-20.460728333333332,-43.913665,35,87283,-82,172.23.66.45,UMR 22 - 20H LINK Alto
